Workclass;fnlwgt;Capital Gain;Capital Loss;Hours per week;ID;Target
 Private;254148.0;0.0;0.0;40.0;88273497; <=50K.
 Private;367819.0;0.0;0.0;40.0;607687107; >50K.
 Private;162370.0;0.0;0.0;35.0;810981100; <=50K.
 Self-emp-not-inc;204387.0;0.0;0.0;40.0;808403942; >50K.
 Federal-gov;248288.0;0.0;0.0;40.0;618956874; <=50K.
 Private;175070.0;0.0;0.0;75.0;867799242; <=50K.
 Local-gov;169182.0;0.0;0.0;40.0;1307318893; <=50K.
 Self-emp-not-inc;223242.0;0.0;0.0;40.0;845322366; <=50K.
 State-gov;461929.0;3103.0;0.0;40.0;1070455522; >50K.
 Self-emp-not-inc;114483.0;0.0;0.0;65.0;767832125; <=50K.
 Private;260543.0;0.0;0.0;40.0;684197031; <=50K.
 Private;237466.0;0.0;0.0;30.0;460173025; <=50K.
 Private;335605.0;0.0;0.0;40.0;1384068529; >50K.
 Private;169122.0;0.0;0.0;28.0;397851382; <=50K.
 Private;176907.0;0.0;0.0;40.0;338717184; >50K.
 Private;264300.0;0.0;0.0;40.0;560826287; <=50K.
 Private;159187.0;0.0;0.0;45.0;420866526; <=50K.
 Private;303090.0;0.0;1672.0;45.0;1230695041; <=50K.
 Private;393702.0;0.0;0.0;40.0;1230022436; <=50K.
 ?;177923.0;0.0;0.0;25.0;18677896; <=50K.
 Private;191265.0;0.0;0.0;40.0;266489232; <=50K.
 Private;215074.0;0.0;0.0;40.0;987569715; <=50K.
 Private;30597.0;0.0;0.0;35.0;350224322; <=50K.
 Self-emp-not-inc;28996.0;0.0;0.0;40.0;272500893; <=50K.
 Private;188069.0;0.0;0.0;60.0;6129784; >50K.
 Private;53481.0;0.0;0.0;15.0;1296519744; >50K.
 Private;410034.0;0.0;0.0;40.0;339698113; <=50K.
 Private;64544.0;0.0;0.0;12.0;1060111394; <=50K.
 Private;204379.0;0.0;0.0;37.0;1216667404; <=50K.
 Private;255252.0;0.0;0.0;40.0;115870090; <=50K.
 Private;178037.0;0.0;0.0;40.0;1239647461; <=50K.
 Private;184303.0;0.0;0.0;8.0;735231804; <=50K.
 Private;175800.0;0.0;0.0;25.0;424459591; <=50K.
 Self-emp-not-inc;263569.0;6418.0;0.0;40.0;944551002; >50K.
 Private;234508.0;0.0;0.0;40.0;1220250949; >50K.
 Self-emp-not-inc;195372.0;0.0;0.0;36.0;25881986; <=50K.
 Private;265295.0;0.0;0.0;70.0;826404088; <=50K.
 Private;184846.0;5178.0;0.0;40.0;190911595; >50K.
 Private;185400.0;0.0;0.0;70.0;770711046; <=50K.
 Private;360689.0;0.0;0.0;40.0;1136481596; >50K.
 Private;200598.0;0.0;0.0;55.0;750624187; <=50K.
 Private;227615.0;0.0;0.0;40.0;54675416; >50K.
 Private;308144.0;0.0;0.0;40.0;411846417; <=50K.
 Private;259674.0;5178.0;0.0;60.0;51748279; >50K.
 Private;182217.0;0.0;0.0;30.0;319480051; <=50K.
 Private;230997.0;0.0;0.0;60.0;845776243; <=50K.
 Private;393702.0;0.0;0.0;36.0;141170273; <=50K.
 Self-emp-not-inc;130957.0;0.0;1887.0;70.0;203182725; >50K.
 Private;210444.0;0.0;0.0;25.0;1365887554; <=50K.
 ?;172775.0;0.0;0.0;40.0;171777626; >50K.
 Self-emp-inc;167914.0;0.0;1876.0;50.0;713243999; <=50K.
 Private;533660.0;0.0;0.0;40.0;687970355; >50K.
 Private;205997.0;0.0;0.0;21.0;343575226; <=50K.
 Private;253616.0;0.0;0.0;60.0;1175786251; >50K.
 Private;148549.0;0.0;0.0;55.0;751320100; >50K.
 Local-gov;113649.0;0.0;0.0;40.0;622509060; <=50K.
 Private;233322.0;0.0;0.0;40.0;1371929393; <=50K.
 Self-emp-not-inc;325775.0;0.0;0.0;15.0;829625542; <=50K.
 Private;94235.0;0.0;0.0;60.0;37646141; <=50K.
 Local-gov;336274.0;0.0;0.0;40.0;1341773921; <=50K.
 Private;147510.0;0.0;0.0;40.0;729904781; <=50K.
 Private;191389.0;0.0;0.0;38.0;1117779538; <=50K.
 Private;174503.0;0.0;0.0;40.0;159681857; <=50K.
 Private;160968.0;0.0;0.0;40.0;836784542; <=50K.
 Private;122797.0;0.0;0.0;40.0;1206890821; <=50K.
 Private;52263.0;0.0;0.0;40.0;118477797; <=50K.
 Private;249282.0;0.0;0.0;40.0;862251917; <=50K.
 Self-emp-not-inc;227332.0;0.0;0.0;50.0;1295859021; <=50K.
 Local-gov;289238.0;0.0;0.0;40.0;654501307; <=50K.
 Private;153790.0;0.0;0.0;40.0;559124283; <=50K.
 Local-gov;101563.0;0.0;0.0;40.0;1102877295; <=50K.
 Private;176240.0;0.0;0.0;40.0;1349655399; >50K.
 Private;131608.0;0.0;0.0;40.0;1314812606; >50K.
 Private;198286.0;0.0;0.0;40.0;71859782; <=50K.
 Self-emp-not-inc;222204.0;3325.0;0.0;40.0;264280204; <=50K.
 Self-emp-not-inc;148169.0;0.0;0.0;40.0;1097652715; <=50K.
 Private;347867.0;0.0;0.0;30.0;615804596; <=50K.
 Private;170413.0;0.0;1741.0;40.0;1261076032; <=50K.
 Private;133861.0;0.0;0.0;62.0;879298655; <=50K.
 Federal-gov;289572.0;0.0;0.0;40.0;1358648373; >50K.
 Local-gov;445382.0;7688.0;0.0;40.0;85856517; >50K.
 Self-emp-not-inc;151809.0;0.0;0.0;50.0;420151394; <=50K.
 Private;368355.0;0.0;0.0;43.0;785957374; >50K.
 Private;73333.0;0.0;0.0;32.0;456251660; <=50K.
 Private;117585.0;0.0;1977.0;50.0;1188029686; >50K.
 Private;107960.0;0.0;0.0;20.0;1094669956; <=50K.
 Private;196117.0;0.0;0.0;40.0;197717518; <=50K.
 Self-emp-not-inc;126569.0;0.0;0.0;60.0;121631434; <=50K.
 Private;216741.0;0.0;0.0;45.0;441070716; <=50K.
 Private;254167.0;0.0;0.0;60.0;215203142; <=50K.
 Private;102444.0;0.0;0.0;40.0;1254022026; <=50K.
 Private;38848.0;0.0;0.0;40.0;765065461; <=50K.
 Private;55360.0;0.0;0.0;40.0;555019377; <=50K.
 Private;140117.0;0.0;0.0;14.0;748764091; <=50K.
 Self-emp-not-inc;66883.0;0.0;0.0;60.0;171155193; <=50K.
 Self-emp-not-inc;154728.0;0.0;0.0;40.0;1269526493; <=50K.
 ?;184756.0;0.0;0.0;40.0;886265305; <=50K.
 Private;193047.0;0.0;0.0;60.0;106425020; >50K.
 Private;231342.0;0.0;0.0;32.0;577824931; <=50K.
 Private;310483.0;0.0;0.0;50.0;1148122587; <=50K.
 Federal-gov;174778.0;0.0;1980.0;40.0;1417007949; <=50K.
 Federal-gov;130749.0;0.0;0.0;60.0;864710415; <=50K.
 Private;22463.0;15024.0;0.0;45.0;220296125; >50K.
 Private;159473.0;0.0;0.0;40.0;274376450; <=50K.
 Private;81605.0;0.0;0.0;45.0;334407896; <=50K.
 State-gov;68684.0;0.0;0.0;40.0;389995748; <=50K.
 ?;229799.0;0.0;0.0;45.0;1136067711; <=50K.
 Private;124661.0;0.0;0.0;35.0;1235943903; <=50K.
 Private;117381.0;0.0;0.0;50.0;1201232680; >50K.
 Private;53206.0;0.0;0.0;47.0;73869773; >50K.
 Private;172962.0;0.0;0.0;40.0;802176300; <=50K.
 ?;243923.0;0.0;0.0;10.0;896369794; <=50K.
 Private;132753.0;0.0;0.0;15.0;188736540; <=50K.
 Private;67339.0;0.0;0.0;15.0;598646312; <=50K.
 Private;101577.0;0.0;1668.0;20.0;871579785; <=50K.
 Private;101192.0;0.0;0.0;40.0;775472064; >50K.
 State-gov;42901.0;0.0;0.0;70.0;1128684900; >50K.
 Private;88787.0;0.0;0.0;45.0;663334935; >50K.
 Private;306504.0;0.0;0.0;40.0;438645443; <=50K.
 ?;183746.0;0.0;0.0;40.0;883631826; <=50K.
 Self-emp-not-inc;242965.0;0.0;0.0;24.0;431450531; <=50K.
 Private;427475.0;0.0;0.0;43.0;870045964; <=50K.
 Self-emp-inc;180512.0;0.0;0.0;45.0;76650168; >50K.
 Private;97723.0;0.0;0.0;30.0;1123168677; <=50K.
 Private;208915.0;0.0;0.0;40.0;382776626; <=50K.
 Local-gov;189189.0;0.0;0.0;20.0;587466240; <=50K.
 Self-emp-inc;327258.0;0.0;1977.0;60.0;1019662611; >50K.
 Private;254494.0;0.0;0.0;40.0;572592385; <=50K.
 Private;105577.0;0.0;0.0;26.0;46174704; <=50K.
 Private;215124.0;0.0;0.0;40.0;851466156; <=50K.
 Private;192936.0;0.0;0.0;45.0;1207843765; <=50K.
 Private;274158.0;3103.0;0.0;40.0;903325967; >50K.
 Private;318822.0;0.0;0.0;40.0;705085447; <=50K.
 Private;171889.0;0.0;0.0;68.0;1361406280; <=50K.
 Private;94492.0;0.0;0.0;19.0;163552674; <=50K.
 Private;73820.0;0.0;0.0;8.0;1284715840; <=50K.
 Private;32989.0;0.0;0.0;40.0;1042146748; <=50K.
 Private;197382.0;0.0;0.0;45.0;1381867452; <=50K.
 Private;164526.0;0.0;0.0;40.0;382722591; <=50K.
 Self-emp-inc;153205.0;0.0;0.0;70.0;1433963727; >50K.
 Private;269168.0;0.0;0.0;40.0;1369748795; <=50K.
 Local-gov;126847.0;7430.0;0.0;60.0;451017012; >50K.
 State-gov;211112.0;0.0;0.0;37.0;229553698; <=50K.
 Private;100049.0;0.0;0.0;40.0;34220118; <=50K.
 State-gov;104542.0;0.0;0.0;40.0;687729830; <=50K.
 Private;186479.0;0.0;0.0;50.0;1337469733; <=50K.
 Private;225272.0;0.0;0.0;20.0;1289750579; <=50K.
 Private;346871.0;0.0;0.0;55.0;429143383; >50K.
 Private;142712.0;0.0;0.0;40.0;715460596; >50K.
 Private;46221.0;4787.0;0.0;60.0;1211884787; >50K.
 Private;349151.0;0.0;0.0;45.0;945875281; >50K.
 Private;111883.0;0.0;0.0;50.0;1004403641; >50K.
 Private;46691.0;0.0;0.0;40.0;160801764; <=50K.
 Private;291789.0;0.0;0.0;50.0;14793577; <=50K.
 Private;201699.0;0.0;1628.0;40.0;789838467; <=50K.
 Federal-gov;219262.0;0.0;0.0;40.0;516403970; <=50K.
 Self-emp-inc;160079.0;0.0;0.0;25.0;145490502; <=50K.
 Private;193374.0;0.0;1719.0;40.0;715047875; <=50K.
 ?;111268.0;0.0;0.0;32.0;482045437; <=50K.
 Private;410632.0;0.0;0.0;40.0;181443788; <=50K.
 Local-gov;33943.0;0.0;0.0;40.0;1017320377; >50K.
 Federal-gov;269792.0;0.0;0.0;43.0;1270908593; <=50K.
 Private;153328.0;0.0;0.0;40.0;376050067; <=50K.
 Private;162859.0;0.0;0.0;40.0;433231535; <=50K.
 ?;258664.0;0.0;0.0;40.0;744979372; <=50K.
 Private;22406.0;0.0;0.0;40.0;1260469306; <=50K.
 Private;65624.0;0.0;0.0;48.0;995432466; <=50K.
 Private;326232.0;0.0;0.0;40.0;60217201; >50K.
 Private;363257.0;0.0;0.0;50.0;537428339; <=50K.
 Private;51700.0;0.0;0.0;40.0;327591936; <=50K.
 Private;19678.0;0.0;0.0;60.0;626831594; >50K.
 Private;109199.0;0.0;0.0;15.0;1112245259; <=50K.
 State-gov;36741.0;0.0;0.0;20.0;1287301666; <=50K.
 Private;347653.0;0.0;0.0;50.0;178858681; <=50K.
 Private;37514.0;0.0;0.0;55.0;1060788325; <=50K.
 Private;355781.0;0.0;0.0;40.0;1168055460; >50K.
 Private;86709.0;0.0;0.0;45.0;569191180; <=50K.
 Self-emp-not-inc;22933.0;0.0;0.0;40.0;317154150; <=50K.
 Self-emp-inc;83922.0;0.0;0.0;84.0;774131263; <=50K.
 Federal-gov;182637.0;0.0;0.0;45.0;334882782; >50K.
 Private;80149.0;0.0;1977.0;40.0;1303170967; >50K.
 Self-emp-not-inc;231770.0;0.0;0.0;65.0;572120922; >50K.
 ?;116746.0;0.0;0.0;40.0;319854871; <=50K.
 Self-emp-not-inc;189759.0;0.0;0.0;45.0;227925326; <=50K.
 Self-emp-inc;46221.0;99999.0;0.0;55.0;285343462; >50K.
 State-gov;198145.0;0.0;0.0;40.0;886214452; <=50K.
 Private;35864.0;0.0;0.0;60.0;705359452; <=50K.
 Federal-gov;259307.0;0.0;0.0;40.0;725682687; >50K.
 Private;129007.0;0.0;0.0;41.0;496022545; >50K.
 Private;169104.0;0.0;0.0;40.0;1414060893; <=50K.
 Private;198097.0;0.0;0.0;60.0;1136287483; <=50K.
 Local-gov;224640.0;0.0;0.0;40.0;263120718; <=50K.
 ?;35603.0;0.0;0.0;16.0;1408190019; <=50K.
 Self-emp-not-inc;85982.0;0.0;0.0;60.0;21075089; <=50K.
 Private;230467.0;0.0;0.0;40.0;303717826; <=50K.
 Self-emp-not-inc;168782.0;0.0;0.0;32.0;721070965; <=50K.
 Private;142566.0;0.0;0.0;45.0;484763972; <=50K.
 Federal-gov;195337.0;1506.0;0.0;45.0;1325986184; <=50K.
 ?;99829.0;0.0;0.0;40.0;260422432; <=50K.
 Private;133456.0;0.0;0.0;24.0;1094347380; >50K.
 Local-gov;133136.0;0.0;0.0;35.0;94739009; <=50K.
 Private;211531.0;0.0;0.0;40.0;909593646; <=50K.
 Private;243867.0;0.0;0.0;45.0;1034767738; <=50K.
 Local-gov;284871.0;0.0;0.0;35.0;1323129518; >50K.
 Federal-gov;188563.0;0.0;1876.0;40.0;867586089; <=50K.
 Private;173866.0;0.0;0.0;45.0;731603248; >50K.
 Private;114939.0;0.0;0.0;38.0;361751479; <=50K.
 Private;259425.0;0.0;0.0;40.0;1301313677; <=50K.
 Private;59159.0;0.0;0.0;40.0;388596688; <=50K.
 Private;189439.0;0.0;0.0;38.0;80569670; <=50K.
 Private;157786.0;0.0;0.0;48.0;882486721; >50K.
 Self-emp-inc;289636.0;0.0;0.0;48.0;1039084800; <=50K.
 Self-emp-inc;154174.0;0.0;0.0;50.0;685262150; >50K.
 Private;70857.0;0.0;0.0;40.0;538654294; <=50K.
 Private;183000.0;0.0;0.0;40.0;588928851; >50K.
 Private;123104.0;0.0;0.0;40.0;732491382; <=50K.
 State-gov;254620.0;0.0;0.0;16.0;487638464; <=50K.
 Local-gov;156464.0;0.0;0.0;40.0;104821224; <=50K.
 Private;124987.0;0.0;0.0;20.0;47078657; <=50K.
 Private;413720.0;0.0;0.0;15.0;1219831676; <=50K.
 Private;169886.0;0.0;0.0;50.0;635349733; <=50K.
 Private;228873.0;0.0;0.0;40.0;1297965595; <=50K.
 Private;110622.0;0.0;0.0;40.0;228008670; <=50K.
 ?;170513.0;0.0;0.0;99.0;313280235; <=50K.
 ?;221418.0;0.0;0.0;40.0;207006470; <=50K.
 Private;151287.0;0.0;0.0;20.0;1092758522; <=50K.
 Private;235218.0;0.0;0.0;40.0;264536317; <=50K.
 Private;111567.0;0.0;0.0;40.0;847494000; <=50K.
 Private;251603.0;0.0;0.0;20.0;687867557; <=50K.
 Private;136109.0;0.0;0.0;45.0;383307221; <=50K.
 Private;178610.0;0.0;0.0;21.0;897976315; <=50K.
 Private;192289.0;0.0;0.0;30.0;1124920789; <=50K.
 Private;49325.0;0.0;0.0;80.0;1412662284; >50K.
 Private;229375.0;0.0;0.0;40.0;658517334; <=50K.
 Private;125791.0;0.0;0.0;40.0;809767709; <=50K.
 Private;75619.0;0.0;0.0;60.0;561209816; <=50K.
 Private;247483.0;0.0;0.0;40.0;365122889; <=50K.
 Private;289448.0;0.0;0.0;40.0;1066190854; >50K.
 ?;122048.0;0.0;0.0;35.0;1284278385; <=50K.
 Private;177940.0;0.0;0.0;40.0;604230474; <=50K.
 Self-emp-not-inc;399088.0;0.0;1340.0;45.0;596952733; <=50K.
 Private;108293.0;0.0;0.0;38.0;828422117; <=50K.
 Private;178249.0;0.0;1887.0;40.0;695133142; >50K.
 Local-gov;52262.0;0.0;0.0;40.0;93669010; <=50K.
 Self-emp-not-inc;143046.0;99999.0;0.0;50.0;997692510; >50K.
 Private;124318.0;0.0;0.0;45.0;168981437; <=50K.
 Federal-gov;57855.0;0.0;0.0;60.0;821693931; >50K.
 Private;355954.0;0.0;0.0;50.0;1313154099; >50K.
 Private;143582.0;0.0;0.0;40.0;1089578971; <=50K.
 Private;220915.0;0.0;0.0;60.0;1141386011; <=50K.
 Private;172025.0;0.0;0.0;40.0;1192334879; <=50K.
 Private;109813.0;3137.0;0.0;40.0;1251737944; <=50K.
 Private;175600.0;0.0;0.0;60.0;292117253; <=50K.
 Private;389856.0;0.0;0.0;40.0;1180270728; <=50K.
 Self-emp-not-inc;167081.0;0.0;2415.0;55.0;1237683426; >50K.
 Self-emp-inc;179228.0;0.0;0.0;65.0;193207153; <=50K.
 ?;214542.0;0.0;0.0;42.0;459504275; <=50K.
 Private;1210504.0;0.0;0.0;40.0;1261073953; <=50K.
 Private;426263.0;0.0;0.0;40.0;974381138; <=50K.
 Private;146225.0;0.0;0.0;40.0;1350088894; <=50K.
 Self-emp-not-inc;240810.0;0.0;0.0;40.0;1389307763; <=50K.
 Private;100113.0;0.0;2051.0;40.0;974273632; <=50K.
 Private;214542.0;0.0;0.0;40.0;867813526; <=50K.
 Private;41506.0;0.0;0.0;30.0;1363502661; <=50K.
 Private;200121.0;0.0;0.0;45.0;434642500; <=50K.
 Private;199919.0;0.0;0.0;15.0;1197985995; <=50K.
 Private;60668.0;0.0;0.0;40.0;18130799; <=50K.
 Private;208347.0;0.0;0.0;40.0;1134038540; <=50K.
 State-gov;184105.0;0.0;0.0;45.0;188222190; >50K.
 Private;255979.0;0.0;0.0;40.0;909734166; <=50K.
 Self-emp-inc;251585.0;0.0;0.0;40.0;577755251; <=50K.
 Private;132222.0;0.0;0.0;40.0;1450584772; <=50K.
 Private;164733.0;0.0;0.0;40.0;1240998684; <=50K.
 Private;327902.0;3908.0;0.0;50.0;26662618; <=50K.
 Private;262092.0;0.0;0.0;55.0;69257967; <=50K.
 Private;299047.0;0.0;0.0;40.0;767519635; <=50K.
 Self-emp-not-inc;146735.0;0.0;0.0;50.0;1220800208; >50K.
 Private;154568.0;0.0;0.0;40.0;603963180; >50K.
 Private;160916.0;0.0;0.0;40.0;240091198; <=50K.
 Private;161444.0;0.0;0.0;40.0;1405780591; <=50K.
 State-gov;246282.0;2961.0;0.0;99.0;151796820; <=50K.
 ?;147031.0;0.0;0.0;15.0;952329320; <=50K.
 Private;220531.0;0.0;0.0;32.0;162628887; <=50K.
 Private;282202.0;0.0;0.0;40.0;207955033; <=50K.
 Private;122485.0;4416.0;0.0;40.0;1277720592; <=50K.
 Private;227012.0;0.0;0.0;40.0;1260225841; <=50K.
 Private;116502.0;0.0;0.0;30.0;695982002; <=50K.
 Private;163606.0;0.0;0.0;40.0;278006600; <=50K.
 Private;211413.0;0.0;0.0;15.0;848295614; <=50K.
 ?;171637.0;0.0;0.0;20.0;923439607; <=50K.
 Self-emp-not-inc;204387.0;0.0;1977.0;10.0;924801129; >50K.
 ?;214542.0;0.0;0.0;60.0;1424656196; <=50K.
 Private;70100.0;0.0;0.0;40.0;73063627; <=50K.
 Private;96115.0;0.0;0.0;40.0;1379016323; <=50K.
 Private;181758.0;0.0;0.0;40.0;1360091648; <=50K.
 ?;278557.0;0.0;0.0;32.0;426832467; <=50K.
 Federal-gov;168931.0;0.0;0.0;40.0;1254623368; >50K.
 Private;397962.0;0.0;0.0;30.0;349154338; <=50K.
 Private;113922.0;0.0;0.0;17.0;844764806; <=50K.
 Private;318025.0;0.0;0.0;20.0;66159000; <=50K.
 Private;287357.0;0.0;0.0;40.0;632770626; <=50K.
 Self-emp-not-inc;33219.0;0.0;0.0;60.0;991138608; <=50K.
 Self-emp-inc;51646.0;0.0;2174.0;35.0;81140842; >50K.
 Federal-gov;51664.0;3908.0;0.0;40.0;677010466; <=50K.
 Private;195721.0;0.0;0.0;40.0;527688206; <=50K.
 Private;255575.0;0.0;0.0;30.0;677816397; <=50K.
 Private;200835.0;0.0;0.0;40.0;1440775845; <=50K.
 ?;140414.0;0.0;0.0;40.0;1008951803; <=50K.
 Private;165579.0;0.0;0.0;45.0;737257124; <=50K.
 Private;38948.0;0.0;0.0;40.0;1292513716; >50K.
 Private;184685.0;0.0;0.0;40.0;685885433; <=50K.
 Private;86939.0;0.0;0.0;50.0;395409476; <=50K.
 Private;215251.0;0.0;0.0;40.0;785747087; <=50K.
 Private;151159.0;0.0;0.0;40.0;1334999677; <=50K.
 Private;385266.0;0.0;0.0;40.0;395591197; >50K.
 Self-emp-inc;289349.0;9386.0;0.0;70.0;864801423; >50K.
 Private;232060.0;0.0;0.0;35.0;275237140; <=50K.
 Private;290429.0;0.0;0.0;50.0;362958512; <=50K.
 Private;179048.0;0.0;0.0;35.0;560870961; >50K.
 Self-emp-not-inc;98466.0;0.0;0.0;16.0;408692221; <=50K.
 Local-gov;142801.0;0.0;0.0;40.0;383561544; >50K.
 Self-emp-inc;119938.0;0.0;0.0;40.0;1020109254; >50K.
 Private;172186.0;5013.0;0.0;40.0;1036057435; <=50K.
 Local-gov;198759.0;0.0;1848.0;40.0;834530298; >50K.
 State-gov;74305.0;0.0;0.0;35.0;218149829; >50K.
 Self-emp-inc;120796.0;0.0;0.0;40.0;582061555; <=50K.
 Local-gov;190091.0;0.0;0.0;50.0;536537391; >50K.
 Private;197286.0;0.0;0.0;40.0;236011238; <=50K.
 State-gov;129499.0;0.0;0.0;40.0;1377953593; <=50K.
 Private;30875.0;0.0;0.0;40.0;12594200; >50K.
 Self-emp-not-inc;172822.0;3411.0;0.0;40.0;276652539; <=50K.
 Private;107417.0;0.0;0.0;40.0;1262113225; <=50K.
 Local-gov;226902.0;0.0;0.0;40.0;29232802; >50K.
 Private;86557.0;0.0;0.0;30.0;855903353; <=50K.
 Private;98900.0;0.0;0.0;40.0;441118233; <=50K.
 Local-gov;38707.0;0.0;0.0;20.0;423033957; <=50K.
 Private;286730.0;0.0;0.0;40.0;1067292343; <=50K.
 Private;221797.0;594.0;0.0;20.0;1359010651; <=50K.
 ?;175029.0;0.0;0.0;80.0;1339261302; <=50K.
 ?;32184.0;5013.0;0.0;15.0;1340884360; <=50K.
 Federal-gov;144949.0;0.0;0.0;40.0;1190467485; <=50K.
 Federal-gov;33084.0;0.0;0.0;50.0;523010886; >50K.
 Private;156464.0;0.0;0.0;40.0;443136112; <=50K.
 Private;152307.0;0.0;0.0;30.0;241249991; >50K.
 Private;341954.0;0.0;1741.0;45.0;301445402; <=50K.
 Private;235720.0;0.0;0.0;50.0;318955792; <=50K.
 Private;161187.0;0.0;0.0;40.0;654290882; <=50K.
 Private;90017.0;0.0;0.0;40.0;179112971; <=50K.
 Private;192671.0;7298.0;0.0;40.0;1157116117; >50K.
 Self-emp-not-inc;102178.0;0.0;0.0;35.0;926939212; <=50K.
 Private;293136.0;0.0;0.0;30.0;206472434; <=50K.
 Local-gov;99568.0;0.0;0.0;10.0;775833266; <=50K.
 Self-emp-not-inc;81413.0;0.0;0.0;30.0;1287113304; <=50K.
 Private;31053.0;0.0;0.0;40.0;1098976345; <=50K.
 Private;31008.0;0.0;0.0;40.0;1113369268; <=50K.
 Private;221801.0;0.0;0.0;40.0;1352906825; <=50K.
 Federal-gov;76491.0;0.0;0.0;55.0;336927132; <=50K.
 Private;286732.0;0.0;0.0;17.0;431199816; <=50K.
 Self-emp-not-inc;196707.0;99999.0;0.0;60.0;548304447; >50K.
 Federal-gov;23698.0;0.0;0.0;40.0;561203616; >50K.
 Private;224699.0;0.0;0.0;30.0;833237160; >50K.
 Private;131291.0;0.0;0.0;15.0;629956086; <=50K.
 ?;372665.0;0.0;0.0;40.0;665966216; <=50K.
 Private;64506.0;0.0;0.0;20.0;807002098; <=50K.
 Private;139388.0;0.0;0.0;40.0;1311594253; <=50K.
 Private;425830.0;0.0;0.0;40.0;447033335; <=50K.
 Private;99146.0;0.0;0.0;40.0;55109150; <=50K.
 State-gov;59200.0;0.0;0.0;40.0;211690578; <=50K.
 Private;37482.0;0.0;0.0;20.0;682925674; <=50K.
 Private;188798.0;0.0;0.0;32.0;402053504; <=50K.
 Private;100285.0;0.0;0.0;45.0;206789377; <=50K.
 State-gov;228446.0;0.0;0.0;40.0;1281835294; <=50K.
 Private;19491.0;2202.0;0.0;40.0;293969637; <=50K.
 Private;156967.0;0.0;0.0;40.0;1016852271; <=50K.
 Federal-gov;187581.0;0.0;0.0;48.0;312654033; >50K.
 Private;154490.0;0.0;0.0;38.0;963003184; <=50K.
 Private;101345.0;0.0;0.0;40.0;885969151; <=50K.
 Local-gov;150533.0;0.0;0.0;46.0;1012780023; <=50K.
 Private;93213.0;0.0;0.0;45.0;974366230; <=50K.
 Private;257046.0;0.0;0.0;40.0;125530285; <=50K.
 Private;421837.0;0.0;0.0;50.0;1031542731; >50K.
 Private;101593.0;0.0;0.0;60.0;1417233364; >50K.
 Private;122215.0;0.0;0.0;40.0;185186160; >50K.
 Private;272780.0;15024.0;0.0;60.0;1447561047; >50K.
 Private;190591.0;0.0;0.0;50.0;958269461; <=50K.
 Private;78374.0;0.0;0.0;40.0;457210475; <=50K.
 ?;121468.0;0.0;0.0;40.0;1175453763; <=50K.
 Private;280927.0;0.0;0.0;40.0;625495737; >50K.
 Private;202480.0;0.0;0.0;40.0;84804269; >50K.
 Private;110088.0;0.0;0.0;40.0;365968300; <=50K.
 ?;129632.0;0.0;0.0;4.0;701441678; <=50K.
 Self-emp-not-inc;225860.0;0.0;0.0;50.0;1222122434; <=50K.
 Private;310545.0;0.0;0.0;30.0;629910820; <=50K.
 Private;178664.0;0.0;0.0;30.0;244187102; <=50K.
 Self-emp-not-inc;198759.0;0.0;0.0;50.0;1138583719; >50K.
 Private;259301.0;0.0;0.0;35.0;947426728; <=50K.
 Private;234537.0;7298.0;0.0;50.0;613832266; >50K.
 Private;427770.0;0.0;0.0;30.0;544636464; <=50K.
 ?;331702.0;0.0;0.0;40.0;1280791904; <=50K.
 ?;180052.0;0.0;0.0;40.0;719290258; <=50K.
 Private;205337.0;0.0;0.0;45.0;1251094790; <=50K.
 Private;236091.0;0.0;0.0;8.0;1163938422; <=50K.
 Private;33895.0;0.0;0.0;40.0;107679198; <=50K.
 ?;447210.0;0.0;0.0;20.0;121178658; <=50K.
 Private;226441.0;0.0;0.0;40.0;716002942; <=50K.
 State-gov;119721.0;0.0;0.0;40.0;790888799; >50K.
 Self-emp-not-inc;455995.0;0.0;0.0;50.0;196094728; >50K.
 Private;105813.0;0.0;0.0;40.0;1024930751; <=50K.
 ?;350917.0;0.0;0.0;30.0;386611577; <=50K.
 State-gov;191814.0;0.0;0.0;40.0;645073674; <=50K.
 Private;399296.0;0.0;0.0;20.0;968929077; <=50K.
 Private;201595.0;0.0;0.0;40.0;259270399; <=50K.
 Private;143003.0;0.0;1887.0;45.0;405986685; >50K.
 Private;74784.0;0.0;0.0;50.0;1140594530; <=50K.
 ?;313045.0;0.0;0.0;40.0;45267706; <=50K.
 Private;303781.0;0.0;0.0;40.0;776261025; <=50K.
 Private;236769.0;0.0;0.0;40.0;1319422178; <=50K.
 Self-emp-not-inc;264961.0;0.0;0.0;45.0;284478645; <=50K.
 Private;144962.0;0.0;0.0;40.0;1380078569; <=50K.
 Local-gov;435836.0;0.0;0.0;30.0;734290011; >50K.
 Private;186539.0;0.0;0.0;48.0;671995590; >50K.
 Private;181796.0;0.0;0.0;50.0;83471119; <=50K.
 Local-gov;398397.0;0.0;0.0;40.0;569017800; <=50K.
 Private;196280.0;0.0;0.0;38.0;765936198; <=50K.
 Federal-gov;31670.0;0.0;0.0;40.0;573083813; <=50K.
 Self-emp-inc;65535.0;0.0;0.0;60.0;485116051; <=50K.
 Local-gov;97680.0;15024.0;0.0;10.0;340724687; >50K.
 Self-emp-not-inc;47178.0;0.0;0.0;35.0;357724448; >50K.
